created,id,text,name,screen_name,friends,followers,favorites,location,retweets,user_description,status_count,in_reply_to,in_reply_to_name,retweeted
2017-12-08 08:22,939047644873330688,@VitalSteiner @xichtwitt @NoBillag Der Unterschied zwischen sich etwas merken und dazu eine Akte anlegen ist dir schon bekannt  oder?,Anti.,janzuppinger,700,687,13470,Darkroom  Schweiz,0,Direkte rote Karte.   Key: https://t.co/nKAOGjzCi4,20785,939037313912287232,VitalSteiner, 937279827412946945 VitalSteiner Vital Steiner-219314968 xichtwitt Holz Weg-1383737941 NoBillag No Billag!-,False
2017-12-08 08:22,939047495333830657,RT @VitalSteiner: Ein Ja für @NoBillag ist ein Ja für die Medienvielfalt. Die Nein-Sager werden das noch zugeben müssen.,Dave Tobler,dave_tobler,40,18,306,Schweiz,39,Walking with Giants,295,None,None, 937279827412946945 VitalSteiner Vital Steiner-1383737941 NoBillag No Billag!-,False
2017-12-08 08:21,939047230312509440,RT @VitalSteiner: Ein Ja für @NoBillag ist ein Ja für die Medienvielfalt. Die Nein-Sager werden das noch zugeben müssen.,Die Person 👤,person_tw,385,417,2929,Milchstraße,39,Handverlesenes ᒡ◯ᵔ◯ᒢ und von Hand Getipptes aus dem Nachrichtenwald. #NoBillag 👍 für Medienvielfalt ohne staatliche Zwänge. E-Mail-Kontakt: person@myprivacy.ca,2649,None,None, 937279827412946945 VitalSteiner Vital Steiner-1383737941 NoBillag No Billag!-,False
2017-12-08 08:21,939047147173044224,"RT @anarchosquirrel: #Demokratie kann man nicht kaufen!"" - Stimmt  @operationlibero, euch hingegen jedoch schon, so wie es aussieht. Etwas…",Die Person 👤,person_tw,385,417,2929,Milchstraße,10,Handverlesenes ᒡ◯ᵔ◯ᒢ und von Hand Getipptes aus dem Nachrichtenwald. #NoBillag 👍 für Medienvielfalt ohne staatliche Zwänge. E-Mail-Kontakt: person@myprivacy.ca,2649,None,None, 921455212593860609 anarchosquirrel Nicole-2674994976 operationlibero Operation Libero-,False
2017-12-08 08:20,939047098162597888,RT @SGruninger: Ehrliche Frage an @NoBillag &amp; Co.: Wenn's *primär* um die Gebühr geht  wieso beinhaltet Initiative Abschaffung der unabhäng…,Alexandra Stark,alexandrastark,922,2684,4279,Zurich  Switzerland,16,"Journalistin (alexandrastark.ch)  Ausbildnerin (maz.ch), Bloggerin (journalism-reloaded.ch). Mich interessiert, was Journalismus besser macht. Meine Meinung",7938,None,None, 1361723136 SGruninger Servan Grüninger-1383737941 NoBillag No Billag!-,False
2017-12-08 08:20,939046970391490561,RT @operationlibero: Freunde  was meint ihr? knacken wir die 284'981 Franken und 59 Rappen noch diese Woche? Sei Teil des Widerstandes: Spe…,Stefan Schlegel,schlegel_stefan,1790,2170,883,Göttingen  Germany,17,Migration / Grundrechte / Völkerrecht / Ökonomische Analyse des Rechts / Leitung Gesellschaftspolitik bei Operation Libero,11700,None,None, 2674994976 operationlibero Operation Libero-,False
2017-12-08 08:19,939046723745452037,RT @SGruninger: Ehrliche Frage an @NoBillag &amp; Co.: Wenn's *primär* um die Gebühr geht  wieso beinhaltet Initiative Abschaffung der unabhäng…,Ralph Pöhner,RalphPoehner1,466,187,17,Switzerland,16,Entrepreneur @Medinside | @finews_ch | Journalist #historyreloaded,335,None,None, 1361723136 SGruninger Servan Grüninger-1383737941 NoBillag No Billag!-,False
2017-12-08 08:19,939046658071056385,RT @operationlibero: Bei der “No Billag”-Initiative geht es um viel  viel mehr als die SRG: Die Initiative schwächt mutwillig die Schweizer…,Andreas Zwahlen,an_zwa,39,17,19,,252,Mit Poesie ist das Leben schöner.,55,None,None, 2674994976 operationlibero Operation Libero-,False
2017-12-08 08:18,939046607638720512,Abstimmu gstaktik: SRG ist kein Staatssender  obschon #nobillag -Initianten das in ihrer Propaganda so nennen https://t.co/tzU8vjEPDf,Hans Valer,hansjaaggi,9104,9375,66498,,0,"Gelebt zu haben  ist doch der Mühe wert, zu leben (Empedokles, 495-435). – Bassposaune, Brit Bikes, Fotografie; Journalismus, Politik.",181558,None,None, ,False
2017-12-08 08:18,939046525094846464,Es wird dramatisch. Müssen nach NoBillag Suppenküchen für notleidende Filmemacher eingerichtet werden? https://t.co/6Zyqc7xdDY,Alex Baur,alex_baur,281,3096,8345,Zürich  Schweiz,7,"Swiss Journalist  Weltwoche - das wichtigste für alle: Freiheit, Recht & Demokratie - und für mich: Wein, Weib & Gesang.",13894,None,None, ,False
2017-12-08 08:15,939045793381736448,@eric_maechler @FelixSchneuwly @NoBillag @operationlibero Tipp an beide: Argumentarium lesen. Verhindert Falsch-Aus… https://t.co/eH8KlCEbXs,Silvan Gisler,SilvanGis,358,579,491,,0,"publicist  historian, campaigner. co-founder & chief of communication @operationlibero. member of board @coucoumagazin. member @foraus.",866,939044540551491585,eric_maechler, 250751108 eric_maechler Eric-Oliver Mächler-488573993 FelixSchneuwly Felix Schneuwly-1383737941 NoBillag No Billag!-2674994976 operationlibero Operation Libero-,False
2017-12-08 08:14,939045598673727488,"RT @LahorJakrlin: Wer noch nicht sicher ist  warum er zu #NoBillag JA stimmen muss, sollte sich die Tweets des Beamten und @SRGSSR-Linksaus…",Dave Tobler,dave_tobler,40,18,306,Schweiz,9,Walking with Giants,295,None,None, 809005381 LahorJakrlin Lahor Jakrlin-1871613643 SRGSSR SRG SSR-,False
2017-12-08 08:13,939045297640091648,@VitalSteiner @kathch @NoBillag In der Schweiz gibt es (leider) keine Trennung von Staat und Kirche.,merlo,valVLL,92,23,914,,1,"free speech activist  atheist, women's rights advocate, humanist.",509,939041628152573952,VitalSteiner, 937279827412946945 VitalSteiner Vital Steiner-20381917 kathch Portal kath.ch-1383737941 NoBillag No Billag!-,False
2017-12-08 08:12,939044966407528448,RT @ChristianJungen: +++ Filmemacher gegen #NoBillag +++ diese Kulturschaffenden sagen Ja +++ Chef von @srfkultur im Interview +++ 14 Seite…,0DGMETHHAZE666,0DGMETHHAZE666,476,391,33591,Schweiz,10,K G B    NSDAP,36517,None,None, 313282202 ChristianJungen Christian Jungen-16040029 srfkultur SRF Kultur-,False
2017-12-08 08:11,939044789273669633,"RT @LahorJakrlin: Wer noch nicht sicher ist  warum er zu #NoBillag JA stimmen muss, sollte sich die Tweets des Beamten und @SRGSSR-Linksaus…",Medienfreiheit 🔭,srgwatch,360,501,1664,In den Köpfen der Billag-Profiteure,9,Wahlfreiheit statt Gebührenzwang.  Lieber Medienvielfalt statt eines Quasi-Monopolisten. JA zu #NoBillag! | #ServicePublic ist vielfältiger als die @SRGSSR,1515,None,None, 809005381 LahorJakrlin Lahor Jakrlin-1871613643 SRGSSR SRG SSR-,False
2017-12-08 08:11,939044712413122561,RT @ChristianJungen: +++ Filmemacher gegen #NoBillag +++ diese Kulturschaffenden sagen Ja +++ Chef von @srfkultur im Interview +++ 14 Seite…,NZZ am Sonntag,NZZaS,120,11953,220,Zürich,10,"Nachrichten  Reportagen, Kommentare – Lesevergnügen für jeden Wochentag aus unserer Redaktion",4321,None,None, 313282202 ChristianJungen Christian Jungen-16040029 srfkultur SRF Kultur-,False
2017-12-08 08:10,939044599057829888,RT @hardmanpolitics: Was die @operationlibero eigentlich sagen wollte  wäre sie (noch) liberal: @NoBillag sprengt das SRG-Monopol und sorgt…,Medienfreiheit 🔭,srgwatch,360,501,1664,In den Köpfen der Billag-Profiteure,7,Wahlfreiheit statt Gebührenzwang.  Lieber Medienvielfalt statt eines Quasi-Monopolisten. JA zu #NoBillag! | #ServicePublic ist vielfältiger als die @SRGSSR,1515,None,None, 21874805 hardmanpolitics Martin Hartmann-2674994976 operationlibero Operation Libero-1383737941 NoBillag No Billag!-,False
2017-12-08 08:10,939044540551491585,@FelixSchneuwly @NoBillag @operationlibero hihi tjo laut denen gibts keinen guten journalismus ohne zwangssteuern,Eric-Oliver Mächler,eric_maechler,2308,1582,11048,Schweiz,0,Der digitale Feuerwehrmann der 🇨🇭 - #eCommerce - #socialmedia #blogging #onlinemarketing #privatAccount,60541,939042981704806400,FelixSchneuwly, 488573993 FelixSchneuwly Felix Schneuwly-1383737941 NoBillag No Billag!-2674994976 operationlibero Operation Libero-,False
2017-12-08 08:10,939044504019128320,‼️Wann werden solche Linken „Regierungen“ endlich zum Teufel gejagt wer wählt diese Volksverarscher und Landesverät… https://t.co/dy4ttdCO6n,🇨🇭Luv&Lee🇨🇭,Luf_Lee_Z51,142,89,5786, Schweiz-Nord am Rheinknie,1,Mitglied vom #FCBasel1893 #baslerfasnacht #nordsee #rømø #ostsee #fehmarn #usedom und #Eidgenosse mit (noch) Stolz und Würde #Schweiz #SVP Wähler #nobillag,3586,None,None, ,False
2017-12-08 08:09,939044171721117697,Beim vorweihnächtlichen Spenden auch an @operationlibero denken! #NoNoBillag  https://t.co/sCyRXhOYcW,Annette Kielholz,kielhoelzli,874,523,3004,Zürich,2,"Stadtmensch  Insektennerd, 51% weiblich gemäss https://t.co/44F9q2z4Qo  Interessiert an Informatik, Politik und Satire. Macht kein Yoga.",3875,None,None, 2674994976 operationlibero Operation Libero-,False
2017-12-08 08:05,939043285640900609,RT @operationlibero: Freunde  was meint ihr? knacken wir die 284'981 Franken und 59 Rappen noch diese Woche? Sei Teil des Widerstandes: Spe…,Finder und Sucher,zischek,1713,858,39833,Zürich und Bern // privat hier,17,"Mensch  Partner, Vater, Mitarbeiter, ewig lernend, Zuhörer, Berg-, Wein-, Musik-, Ungarn- und Bücherliebhaber, ÖV-Nutzer, Reisender, SmartRail 4.0 und SBB",7559,None,None, 2674994976 operationlibero Operation Libero-,False
2017-12-08 08:05,939043239537111041,+++ Filmemacher gegen #NoBillag +++ diese Kulturschaffenden sagen Ja +++ Chef von @srfkultur im Interview +++ 14 Se… https://t.co/aBSzjT76N2,Christian Jungen,ChristianJungen,767,1142,1202,Zürich,10,Ressortleiter Kultur @NZZaS,2897,None,None, 16040029 srfkultur SRF Kultur-,False
2017-12-08 08:05,939043156473139200,"RT @NoSendeschluss: Du weisst  wie der #NoBillag-Initiativtext lautet. Aber weiss es deine Schwester, dein Nachbar und dein Götti? Viele wi…",Marcel Melcher,MarcelMelcher,390,621,802,St.Moritz,35,Bergler. Cresta Rider. Steelers Fan. SRF Radio Sport Reporter. Äussere hier meine persönliche Meinung.,821,None,None, 885159891891040256 NoSendeschluss Sendeschluss NEIN-,False
2017-12-08 08:04,939043035006029824,"RT @NoSendeschluss: Du weisst  wie der #NoBillag-Initiativtext lautet. Aber weiss es deine Schwester, dein Nachbar und dein Götti? Viele wi…",Regina Krieg,Ginaneverland,307,180,12489,Switzerland,35,"""NO HUMAN BEING IS ILLEGAL""        Ellie Wiesel ❤️",8786,None,None, 885159891891040256 NoSendeschluss Sendeschluss NEIN-,False
2017-12-08 08:04,939042981704806400,@NoBillag ist ein «Anschlag auf die Demokratie»? Dieser demagogische Slogan und das Sprengstoff-Sujet von… https://t.co/ytSEaKSMlb,Felix Schneuwly,FelixSchneuwly,1405,1909,13148,Switzerland,31,Verbandstätigkeit im Sozial- und Gesundheitswesen / seit 2011 als Head of Public Affairs @Comparis / privat liberal / beruflich für  Marktmacht der Konsumenten,36364,None,NoBillag, 1383737941 NoBillag No Billag!-,False
2017-12-08 08:04,939042964113969152,@peter_schibli @metamythos @MarkusPeter @Bernd_Pitz @VinzenzWyss @claudelongchamp @kaufmannbruno @andreazryd… https://t.co/vXUPoNc9tR,Vital Steiner,VitalSteiner,103,121,155,Einsiedeln  Schweiz,0,vital.steiner@gmail.com,156,939013414919139328,peter_schibli, 816608420 peter_schibli Peter Schibli-17870970 metamythos philipp meier 👊-20361718 MarkusPeter Markus Peter-1172451 Bernd_Pitz Bernd Pitz-43672512 VinzenzWyss Vinzenz Wyss-516305074 claudelongchamp Claude Longchamp-23930852 kaufmannbruno Bruno Kaufmann-94413203 andreazryd Andrea Zryd-,False
2017-12-08 07:59,939041702345629696,RT @ProBillag: Liebe Fans von #NoBillag  hier etwas Hintergründiges für euch zum Wiederkäuen. Wohl bekomms.  «Wiederkäuer» von Walter Däpp…,Regina Krieg,Ginaneverland,307,180,12489,Switzerland,2,"""NO HUMAN BEING IS ILLEGAL""        Ellie Wiesel ❤️",8786,None,None, 3330139223 ProBillag Pro Billag-,False
2017-12-08 07:59,939041628152573952,Kirche und Staat sind in der Schweiz nicht von ungefähr getrennt. Bei gewissen Volksinitiativen scheint das die Kir… https://t.co/QEN9GVE3AN,Vital Steiner,VitalSteiner,103,121,155,Einsiedeln  Schweiz,31,vital.steiner@gmail.com,156,None,None, ,False
2017-12-08 07:58,939041541640867840,RT @operationlibero: Freunde  was meint ihr? knacken wir die 284'981 Franken und 59 Rappen noch diese Woche? Sei Teil des Widerstandes: Spe…,Mirjam Spreiter,spreiter,808,752,68,Bern,17,TV-Korrespondentin Bern/Freiburg SRF,786,None,None, 2674994976 operationlibero Operation Libero-,False
2017-12-08 07:57,939041338556801024,@ProBillag Du hast vollkommen recht @SRF gehört auch zu den Wiederkäuern! #Wiederholungen #NoBillag,Imao,ImaoTheDog,21,14,177,Jura  Schweiz,0,Bearded Collie 🐶 Beruf: Suchhund https://t.co/JdQIEo9LaL,82,939038659008806912,ProBillag, 3330139223 ProBillag Pro Billag-187853842 SRF SRF-,False
2017-12-08 07:56,939041072017281024,@adfichter @SGruninger @NoBillag Der Absender wird immer klar ausgewiesen. Warum verbreitet @RepublikMagazin diese lächerlichen Fakenews?,publicopinion_ch,publicsociete,9,9,49,,0,,58,938875603528318977,adfichter, 470993351 adfichter Adrienne Fichter-1361723136 SGruninger Servan Grüninger-1383737941 NoBillag No Billag!-786282996223598592 RepublikMagazin Republik-,False
2017-12-08 07:55,939040803334295552,Freunde  was meint ihr? knacken wir die 284'981 Franken und 59 Rappen noch diese Woche? Sei Teil des Widerstandes:… https://t.co/723JD4inaU,Operation Libero,operationlibero,7060,9212,5511,Schweiz Suisse Svizzera Svizra,17,Verwirkliche mit der Operation Libero die Schweiz der Zukunft. Mit dir hat die Schweiz ihre besten Zeiten noch vor sich.,5047,None,None, ,False
2017-12-08 07:54,939040573494763520,"Wer noch nicht sicher ist  warum er zu #NoBillag JA stimmen muss, sollte sich die Tweets des Beamten und @SRGSSR-Li… https://t.co/YVDD7m2cH6",Lahor Jakrlin,LahorJakrlin,464,1505,14972,Schweiz,9,"Marktist. Über Design  Marketing, Klimahysterie, Sozialkitsch, Benzin. Publizist, urliberal: NEIN zu Rassismus, Antisemitismus, Bullshit, Billag und RotGrün",10291,None,None, 1871613643 SRGSSR SRG SSR-,False
2017-12-08 07:48,939039082763583488,Wenn die #NoBillag angenommen würde  könnten sich ein paar Milliardäre die ganze Medienlandschaft unter den Nagel r… https://t.co/bEM9sczMCE,Radio Bern 95.6 FM,radiorabe,54,1535,290,Bern. Switzerland,2,Das Berner Kulturradio mit Musik und Themen die in anderen Medien zu kurz kommen. Alles ohne Werbeunterbrüche!,8610,None,None, ,False
2017-12-08 07:47,939038659008806912,Liebe Fans von #NoBillag  hier etwas Hintergründiges für euch zum Wiederkäuen. Wohl bekomms.  «Wiederkäuer» von Wal… https://t.co/I8YxutizY3,Pro Billag,ProBillag,673,620,373,,2,Eine gesunde Demokratie setzt von wirtschaftlichen & politischen Interessen unabhängigen #ServicePublic voraus. Hashtags: #ProBillag #VielfaltStattEinfalt,725,None,None, ,False
2017-12-08 07:47,939038597579018246,"RT @NoSendeschluss: Du weisst  wie der #NoBillag-Initiativtext lautet. Aber weiss es deine Schwester, dein Nachbar und dein Götti? Viele wi…",Saara Ryser,SaaraRyser,226,33,44,Bern  Schweiz,35,Campaignerin @CVP_PDC | CVP Schweiz | I talk WOD  EMOM & AMRAP,43,None,None, 885159891891040256 NoSendeschluss Sendeschluss NEIN-,False
2017-12-08 07:46,939038525588103168,RT @AZingrich: Was ist Deine Meinung zur #NoBillag Initiative? Gib Gas!,Andreas Kindlimann,kindlimann,1422,1656,21745,Würfelzucker-City,32,"Reisekünstler  twittert über #Touristik, #Umwelt, #Politik, die #Schweiz und über den #Tellerrand hinaus",37513,None,None, 4910037311 AZingrich Alexander Zingrich-,False
2017-12-08 07:45,939038166450712577,"@eidgenossennews @xichtwitt @NoBillag Pardon  um mich mit Kühen zu unterhalten, brauche ich ein paar Bier intus.",Vital Steiner,VitalSteiner,103,121,155,Einsiedeln  Schweiz,0,vital.steiner@gmail.com,156,938867561453801475,eidgenossennews, 735703749067341824 eidgenossennews Eidgenossennews 🇨🇭-219314968 xichtwitt Holz Weg-1383737941 NoBillag No Billag!-,False
2017-12-08 07:43,939037621837115394,@devnullservice @wahlch15 @NoBillag Keine Regel ohne Ausnahme.,Vital Steiner,VitalSteiner,103,121,155,Einsiedeln  Schweiz,0,vital.steiner@gmail.com,156,938832372803555328,devnullservice, 935579586867486720 devnullservice Bud Weiser-2703077037 wahlch15 Wahlen&Abstimmungen-1383737941 NoBillag No Billag!-,False
2017-12-08 07:41,939037313912287232,@janzuppinger @xichtwitt @NoBillag Legst du jetzt eine Akte von mir an? 😱 #vollabgedreht,Vital Steiner,VitalSteiner,103,121,155,Einsiedeln  Schweiz,0,vital.steiner@gmail.com,156,938826628603568134,janzuppinger, 340712968 janzuppinger Anti.-219314968 xichtwitt Holz Weg-1383737941 NoBillag No Billag!-,False
2017-12-08 07:39,939036720904912898,RT @ProBillag: Schweizer Bischöfe warnen vor Annahme der #NoBillag-Initiative https://t.co/7tPsqeFkVm,Savary Marc,savary_marc,133,66,167,Lausanne,2,,409,None,None, 3330139223 ProBillag Pro Billag-,False
2017-12-08 07:38,939036367962619905,RT @AZingrich: Was ist Deine Meinung zur #NoBillag Initiative? Gib Gas!,Rudolf Mohler,rudolf_mohler,776,606,4111,Basel  Schweiz,32,Ökonom | Alumnus @HSGStGallen | Delegierter @grunliberale | grünliberal - damit #Nachhaltigkeit nicht nur ein leeres Schlagwort bleibt. 🇨🇭🇪🇺🍃,1716,None,None, 4910037311 AZingrich Alexander Zingrich-,False
2017-12-08 07:36,939035972703895554,RT @AZingrich: Was ist Deine Meinung zur #NoBillag Initiative? Gib Gas!,Vital Steiner,VitalSteiner,103,121,155,Einsiedeln  Schweiz,32,vital.steiner@gmail.com,156,None,None, 4910037311 AZingrich Alexander Zingrich-,False
2017-12-08 07:31,939034619176824832,@peter_schibli zeigt was wir von #NoBillag wollen. #Wahlfreiheit statt #Zwangsgebühren. Wer das begriffen hat  stim… https://t.co/yRmdEUu9IZ,Christian Riesen,RiesenChristian,76,184,277,,16,Im Vorstand/Kernteam von NoBillag. Weniger Staat  mehr Freiheit! Darum auch an vorderster Front gegen Zwangsgebühren wie die heute unnötige Billag.,683,None,peter_schibli, 816608420 peter_schibli Peter Schibli-,False
2017-12-08 07:31,939034595911069696,"RT @NoSendeschluss: Du weisst  wie der #NoBillag-Initiativtext lautet. Aber weiss es deine Schwester, dein Nachbar und dein Götti? Viele wi…",Sendeschluss NEIN Luzern,sendeschlussLU,227,33,9,Luzern  Schweiz,35,Luzerner Komitee «Nein zum Sendeschluss» //  «No Billag» würde 34 private Sender und die SRG in ihrem Kern treffen. Deshalb: #NEINzuNoBillag.,11,None,None, 885159891891040256 NoSendeschluss Sendeschluss NEIN-,False
2017-12-08 07:25,939033213166526465,"RT @NoSendeschluss: Du weisst  wie der #NoBillag-Initiativtext lautet. Aber weiss es deine Schwester, dein Nachbar und dein Götti? Viele wi…",AndyLavicka,andy_lavicka,569,55,658,Allschwil  Schweiz,35,SP Einwohnerrat Allschwil,1224,None,None, 885159891891040256 NoSendeschluss Sendeschluss NEIN-,False
